_index,low_spec_1,low_spec_2,low_spec_3,low_spec_4,low_spec_5,low_spec_6,low_spec_7,low_spec_8,low_spec_9,low_spec_10,low_spec_11,low_spec_12,low_spec_13,low_spec_14,low_spec_15,low_spec_16,low_spec_17,low_spec_18,low_spec_19,low_spec_20,low_spec_21,low_spec_22,low_spec_23,low_spec_24,low_spec_25,low_spec_26,low_spec_27,low_spec_28,low_spec_29,low_spec_30,low_spec_31,low_spec_32,low_spec_33,low_spec_34,low_spec_35,low_spec_36,low_spec_37,low_spec_38,low_spec_39,low_spec_40,low_spec_41,low_spec_42,low_spec_43,low_spec_44,low_spec_45,low_spec_46,low_spec_47,low_spec_48,low_spec_49,low_spec_50,low_spec_51,low_spec_52,low_spec_53,low_spec_54,low_spec_55,low_spec_56,low_spec_57,low_spec_58,low_spec_59,low_spec_60,low_spec_61,low_spec_62,low_spec_63,low_spec_64,low_spec_65,low_spec_66,low_spec_67,low_spec_68,low_spec_69,low_spec_70,low_spec_71,low_spec_72,low_spec_73,low_spec_74,low_spec_75,low_spec_76,low_spec_77,low_spec_78,low_spec_79,low_spec_80,low_spec_81,low_spec_82,low_spec_83,low_spec_84,low_spec_85
Peg3,3.340103148886328e-07,0.021045042388640817,0.05035752903979301,0.0017429902982165077,0.009495478003689842,0.03608562764911731,0.03333788393625735,0.02382159875944217,0.005628201866539722,0.0035693020814605288,0.013186394611482232,0.015263813977133786,0.024623538280487477,0.005904646329205833,0.011490262164523526,0.03652906693068845,0.017239572462743512,0.008861056214880203,0.0009976616026552722,0.029910622273612065,0.036087135736944255,0.020101642774965855,0.0013689655519556914,0.011585236255306806,0.006360964097655651,0.023600512973494695,0.013144348423874016,0.010020374486262786,0.017295362521608577,0.018035865807457765,0.02117985465574366,0.0034786586050859513,0.006836028191278257,0.02342553808824012,0.03357379317065184,0.01638910104744157,0.007581825093478518,0.004515148199560394,0.007298070588407958,0.005524100309455804,0.001292351945995858,0.003318376420122328,0.00031966274293654,0.007010541916750349,0.01080521721349601,0.010190604633886073,0.004914944511015339,0.010918760964256083,0.016341653290837335,0.010808472382924946,0.0045141739538797025,0.0023519553813250555,0.016930352627557127,0.007142340740173211,0.007433225902772329,0.0012060660820695376,0.01679918333491131,0.01500308107641695,0.0001418551121446936,0.011058105966272939,0.006566566032097625,0.007808365854882555,0.02287722505018137,0.000467248360679613,0.00021368231170181722,0.015255271741551972,0.017268209934931084,0.011167600283986754,0.007716745003455568,0.002536889314307685,0.004134322413337583,0.00203828347984523,0.018406317783746084,0.004389949360444105,0.007276180572522922,0.008818127170389668,0.007527597017699047,0.0012755115646360582,0.005414023274928733,0.013151031417966728,0.01065987673726413,0.0010248336239687115,0.013023050111093743,0.014212538094874393,0.0017764778300082833
Pgm2l1,1.0505742415696307e-07,0.001182305074575791,0.037287184194047494,0.020081886089483636,0.011597134179825651,0.024314876838453812,0.026580672810350488,0.02304280216733617,0.017719646030162038,0.004281472600761844,0.01167515382170091,9.181252924237171e-05,0.007680522695678756,3.7995433702574306e-05,0.012504146215249768,0.002048388099382558,0.0024685321828924285,0.021948042892981908,0.01674066348737993,0.005899090496858917,0.012845121217114201,0.015732352611863724,0.02394313494167073,0.027501523918007677,0.009756110756867775,0.023200400466623413,0.0033520812728871203,0.010419815132909358,0.011619637564949907,0.007833464033094605,0.022761362906618322,0.01140115570814691,0.02306295388850272,0.006490006883467469,0.01591556243392119,0.00833104693622007,0.0006630933239747741,0.0038023105880245337,0.0014005862494261574,0.0007093326564999632,0.003292048649777062,0.004616875578511567,0.004472220014801041,0.016622734465274038,0.020592471260479937,0.005132376154191799,0.01463128112718752,0.011848393294032606,0.0010961837494936277,0.032462361491485694,0.008323779200227654,0.0008165471355374856,0.04513916972319294,0.007248866027227047,0.007061874334451187,0.019133341490039365,0.017520670060183877,0.012830823628483878,0.012006692306097785,0.022518541759220686,0.01680603893964841,0.010135157024144676,0.00976615703005327,0.025988410150987466,0.024568907445986728,0.0050388434304352156,0.013033630488546485,0.023987698492157313,0.010377408859901424,0.0037541020379589104,0.006821440308776209,0.004431760964200913,0.0018308925107616573,0.017884027776081605,0.015471695611064384,0.009007991865567376,0.0040817972241738365,0.00469071313571987,0.006553830156199621,0.003484258836550933,0.0011437182398386073,0.004514640601315272,0.010705254107636087,0.007954234025092691,0.0026766528990221565
Pecr,2.8898327610510616e-09,0.03604956107471876,0.01959265453978317,0.01755075859738378,0.010126631480737981,0.011146951510285113,0.001897457383307641,0.03841342860219045,0.019135551933725663,0.015324980903623059,0.029522007673613484,0.0033280824348072527,0.016277788163245502,0.00387613513489621,0.005428718473980772,0.029828166813638958,0.0068627276982907255,0.006890438159778868,0.0030312893952896165,0.01920549806494114,0.003422416556342857,0.0007889699447004599,0.009407928834169296,0.003770563455948098,0.0029148780751591594,0.02579520020437183,0.004120418185880721,0.006853925131300733,0.007147941764783352,0.011920220660906443,0.006680197405490458,0.004469309442060313,0.002919213063986359,0.005140244755019387,0.011545735638828268,0.023871992120838965,0.008823741618999742,0.0013992974433760027,0.011863083187134001,0.014972522197763669,0.0017560723872643675,0.0022238339797320096,0.002740438481521545,0.025985968940653803,0.019241765035494778,0.018202590469934856,0.026306536744848105,0.008593895150413861,0.011256281404199483,0.005110068698150765,0.013362801180933517,0.01876540135791791,0.020351203290860126,0.010160318987986467,0.010852879802841034,0.006638746640129459,0.022723597418683645,0.010145347643679655,0.0008425723825306239,0.012198198563702346,0.008843386753980437,0.0038895623543262372,0.01838324729302952,0.026845345364706993,0.0045885059387499325,0.00912101671080775,0.012971723176026165,0.0038519405988982082,0.008145690056071074,0.016520142193771487,0.01834776598448096,0.009031861011199368,0.020546075921254205,0.01590316724347575,0.012641028650357157,0.014603408261231583,0.0005888771328493945,0.015427813090916004,0.021348999227888195,0.012727536635561986,0.006231084368545955,0.007185897395025303,0.009046439414677027,0.0010466918635274641,0.013387644182032582
Pea15a,8.125754395498337e-08,0.02417599367296614,0.007358116023941529,0.04232896573879631,0.03692308507587039,0.03091777801796503,0.004774944375036346,0.016548800275745172,0.00955042333639038,0.01778957864948595,0.000536833201569449,0.025498256296473405,0.001267077662490636,0.0006253610269331004,0.001646598948012064,0.008481446623084032,0.004440882430316606,0.0028829072626521584,0.012879577650491997,0.0176297197087284,0.0002167699227442564,0.037445060649810964,0.004409959343925346,0.013853909956780517,0.015735887961827358,0.027660757665917,0.022210839972302252,0.017844998706524923,0.029122912999519232,0.010584753742140355,0.003112822619656113,0.0032418021130382313,0.0035002159610251493,0.03246148605974838,0.011465317925062939,0.003727903092646239,0.003325490894632958,0.015619195547538734,0.013207303641246641,0.017683743254863393,0.009946378256974335,0.004362452397343843,0.0036031951527994914,0.0029254092996687862,0.007481214591428888,0.012746822636927778,0.002283969765222472,0.01994585258787683,0.015490684340926526,0.011951810711705474,0.014407162572330079,0.009953341913867412,0.0020043537589117346,0.0011492837975694461,0.01896225831349684,0.0034721582852372036,0.018354685944573988,0.006751007653818559,0.016854437366134914,0.001434496176321793,0.005021155666593636,0.0030339645005278064,0.015477195290449504,0.015567309845096286,0.015992906702056883,0.02024949420547865,0.0037207631690708673,0.017024543598337265,0.003120349149997067,0.01296896510779639,0.019181066860763176,0.0009270624566925938,0.020127755183258732,0.003542236828821672,0.0075134647363005146,0.0197824215384148,0.0015866699863748962,0.013882511463708485,0.016768854975947187,0.010733394251536937,0.0006248743298715717,0.011306454051725747,0.0008087213795677504,0.01240291239069626,0.011866417542334853
Pdxk,1.299319130681332e-07,0.003692530687511513,0.020421852675575832,0.019153377299717275,0.005663565696334629,0.0020848325675129073,0.008307551144267376,0.011692901689558038,0.006400149864028396,0.028238788133149652,0.0016545853051338423,0.020810291118507594,0.011800969353261252,0.01631364457356003,0.0030531328154223946,0.004160740723497643,0.001044900258478039,0.010108810650934085,0.004173174243970989,0.005982280190157392,0.017748411987788714,0.00527806321541877,0.0034902644468976754,0.021569673112864562,0.050883085846135996,0.0012506846551310145,0.006596999373913692,0.015980256169488685,0.0018221366269208122,0.0298230067963338,0.01501140208128,0.02311333206423424,0.019809306817033454,0.016435049153158018,0.01704397993703341,0.0007754165290495101,0.010565506868087625,0.03471708986447795,0.0070283046313160975,0.017348199650384533,0.01137894014941265,0.0265623893733029,0.00420941473174937,0.014915477839298242,0.0035400298619581217,0.003894609801715019,0.020127749519839228,0.00390887419476615,0.012362600483902085,0.0017229091850892745,0.029716113623946994,0.0012689263948538938,0.008359790420764096,0.000598459047257734,0.017352676542015964,0.015326985071514332,0.006931108014225181,0.0006177369892741222,0.01147351497432423,0.01013064934037527,0.00026826616984475677,0.020697188232225133,0.01504461354808307,0.010651110850591146,0.00508696746857229,0.012286654284310656,0.03064481157787344,0.012645801555700983,0.009419844656774177,0.010488170870767963,0.025005641490612893,0.012243390441513494,0.013101245132202214,0.0047959583245672874,0.008170086048861188,0.003741195244651396,0.001445163819341919,0.03185912035686006,0.005857338628796939,0.0033750261316893536,0.00841400838793972,0.012304126984957574,0.008728355919015456,0.011564866473986394,0.016713713091234945
Pdp2,3.2320491098375424e-07,0.02775992618540695,0.015361384608879139,0.02663319489289349,0.011921924810276648,0.0004246999326974316,0.024448136935247965,0.0012058040277906513,0.021069128554263267,0.011965452416820429,0.021488172852320134,0.014107578980131411,0.020828357553237038,0.006598430740690197,0.012596505549381588,0.034012135656689965,0.0037028813336261444,0.008071735887986329,0.01739218058629729,0.01761580687020201,0.0012418339714769173,0.0042084089364005485,0.00803611661424794,0.011886321346266519,0.021273814235189818,0.043960848049015226,0.007915710992707256,0.004768105023247594,0.013818576151490064,0.0005865223071142105,0.004779134140545218,0.021268321580539776,0.00557704273041836,0.005190928050060362,0.0024494931938853644,0.016890246504783827,0.00725767011935547,0.004203122575973359,0.01164289313931307,0.010341337482363868,0.004178928346206344,0.004930307279991726,0.006717457949608665,0.02276836546029844,0.031040248975771758,0.009337673125833263,0.0028368516321679985,0.020841204629239992,0.01048952348279571,0.004157995203802402,0.02329375291291393,0.013291632209524899,0.02535576036119473,0.002024677551864279,0.032542310660214686,0.0026633490755642243,0.007107523069677766,0.0031281134873981007,0.015311670759399381,0.0028642038620083155,0.0032426330010117774,0.016350459270391287,0.0053118463228371765,0.009523187710058034,0.012487292728738792,0.023539036036326313,0.004182945789021455,0.016434094638109728,0.008771295302430421,0.0053773710471988236,0.007171734259759462,0.0015934783782708692,0.011132966471703235,0.006176879179347819,0.020756072825644498,0.0074768253211613435,0.012432503223585769,0.029319215196112233,0.00710013665874339,0.01176151021138615,0.007490529452287659,0.0010427845042306843,0.0007368564823120401,0.017302250247479948,0.0039043369822305027
Pdgfra,6.346786997108562e-08,0.01612657548882462,0.01638239169818687,0.01766265052512918,0.017213763481822946,0.006927331041728695,0.017525541833095983,0.002854970512780429,0.00817011952900223,0.013379347670490071,0.001742034536308075,0.03161897312332261,0.003330431047200148,0.004255004057575283,0.009236122426597769,0.003416013972538504,0.0011343017844069089,0.0077917747556852015,0.014017003719227119,0.014688587411016875,0.02033203837263307,0.005501281017601131,0.01361255367175596,0.01080979339653908,0.025426625154172326,0.018648489794668786,0.013197581846703912,0.006474083760285916,0.00450917142468439,0.006826766389800873,0.012563387840743396,0.00851099881242105,0.02784257349587689,0.0062341334958052035,0.01754523090753234,0.00654579204285832,0.013815548126007797,0.003238201527554278,0.025309026472761485,0.008366034373047351,0.012615088385388287,0.003373930764195257,0.015557449805952509,0.018962939399244576,0.015350636206984857,0.02200086647182952,0.003236556762669821,0.006419673098439082,0.007499354638213428,0.008925028273288692,0.008007640825717434,0.0020034294667401788,0.022066784566051087,0.023778265490395762,0.007530055117294805,0.040452726396991705,0.013437416373310512,0.0232443544321222,0.02869106907272203,0.008601060248456884,0.0016577353023904775,0.004293944588005081,0.008262795708541203,0.030168353378151852,0.01321326099304254,0.0013731537091543561,0.010980826517999549,0.01055331409379332,0.003986898822909026,0.010868769708074223,0.00558862777516686,0.008861470646809269,0.02193902036024586,0.00027605060372809726,0.006989714365379745,0.018265576918281918,0.010738305868959165,0.013466798454282093,0.002784633364147817,0.01907689587483773,0.009752456709595314,0.0028496130874632944,0.016558161342890513,0.01217355181589002,0.0007834301879892844
Pdcd4,2.5686561449755982e-08,0.03195320176332143,0.002876556998066785,0.0031816738717763728,0.023321097728068636,0.019168624700246346,0.012496699547228577,0.009978468205876582,0.008680401634256428,0.011274951507150938,0.005740664177897828,0.022966394440361675,0.007396958728087603,0.008092775674317178,0.004610618080350123,0.01068958100669803,0.00992902524631522,0.013223831913094614,0.01242657427494058,0.0016402923456554444,0.006501631803200698,0.005989202864338272,0.0006006802703721391,0.01579228611927285,0.002301379957417489,0.012354300469548147,0.004059601692487878,0.009291906511235206,0.018925157113063255,0.0033860733515518656,0.0011912888644046561,0.015526608183759219,0.016877553618352702,0.0025329581209828362,0.042266480771622365,0.015967209322132345,0.0014737529450599553,0.014440091890240817,0.0005823576210927865,0.01541577932021013,0.0016609862891037652,0.011564816823859205,0.015837647278782393,0.006273256812285681,0.004381045374369413,0.008138347711209061,0.0008372897492309549,0.0246382784473493,0.00011225336678272322,0.019852406420228678,0.010641906967650916,0.012518461483282946,0.004117972482961919,0.000901801779332286,0.012060876555314333,0.01492998617309083,0.016951167465222506,0.020709983692464306,0.022620219492660187,0.030488882846597537,0.002857051329380824,0.0086103853847157,0.012953160818906753,0.01055547289528125,0.01627481369889862,0.014979279009250229,0.011117724470400079,0.019992199304470683,0.016762471729195795,0.0034027067650853537,0.01771113428148479,0.015280089067607623,0.027756135086445307,0.0296268125060419,0.002831200771944891,0.028615397354521257,0.004124163864133677,0.011459489474873522,0.012851284355115851,0.0015247344544482503,0.027632225371495137,0.009505094438801178,0.004105574268849787,0.0007878407697984587,0.02432125297645718
Pdcd2l,1.1132047448474318e-07,0.025560168383004272,0.00710399051762589,0.0010621450023666822,0.044140492532217225,0.018322843907678337,0.022721920677887936,0.011308383436626566,0.030831216746348318,0.006391480803253964,0.02205142937836372,0.016471027423933304,0.00416100533608073,0.010573115680371876,0.0005788986481010298,0.01300754827272272,0.026790241762831946,0.01319707533470785,0.009323313525810709,0.009122289921708283,0.03532185517176569,0.012474346619906101,0.01503681162070401,0.03541296319575234,0.011636575871325917,0.022722766658765287,0.0038714282476996183,0.004158368162085491,0.011790590644926479,0.013852439219103655,0.0025358183650934555,0.019870719445173497,0.0020293185366974703,0.001216162068605912,0.014333638409773431,0.015350328194535539,0.00502767602040225,0.030943891332461778,0.0038771040609538424,0.017968587389962903,0.02040828997704539,0.006993875319826105,0.005298885858816175,0.01018791074137911,0.00022318393111200947,0.012839631754526884,0.010578349191285337,0.0004395407384037093,0.043205204589497614,0.00775202932238199,0.006718784288869699,0.006513318752059857,0.009654596460785403,0.005369381721760535,0.003438110713264503,0.00952952367868066,0.008024359737158924,0.0008492788968389723,0.010550378926446299,0.011008636316698036,0.004082853402131865,0.009239222176473369,0.006798784892333331,0.026037934685438097,0.019184205004665434,0.017711951121084167,0.021166282090521314,0.020030145905006017,0.007165003390257836,0.006602742051135862,0.0071908337978908625,0.011605948973585904,0.004396307351766302,0.008174809120944128,0.0026838557722943727,0.008699129705926347,0.0039013832551197274,0.012549900509038989,0.006154164698471837,0.011249750622664593,0.0007397583609717827,0.00554710161428016,0.0007691642292060439,0.0026845839448813914,0.013900824559262661
Pcsk5,6.799697534758934e-08,0.025473352928922194,0.010660575099008555,0.019027306741611426,0.016601856045630147,0.019708216794695026,0.02008769488970127,0.004465236027165683,0.008379050833230563,0.015917273973139034,0.001985805510862469,0.01963024737334149,0.005765077022731707,0.000127977958100566,0.0185586182049833,0.022360844904584072,0.009481825020192819,0.0020267744674261007,0.0019471297660259013,0.008649222886650237,0.0020831847855990043,0.00565780429236727,0.013666055265064704,0.005593218505917162,0.015618103464138786,0.014991662737789423,0.009847169351515361,0.005130356013151517,0.004073970162066461,0.020697370229706493,0.024550568093121915,0.006207874931800571,0.011886835766675895,0.002492026835939601,0.00987659267376583,0.002062377962449899,0.00801342875854209,0.011869595276536147,0.014685809701789477,0.02174409060939298,0.015598020192530558,0.007526099001909305,0.002704993489670897,0.01306622000579846,0.0032404599192327765,0.008325325407608714,0.01112125191285019,0.013061762940334566,0.014352073415283495,0.0013065375534746966,0.0014969827015791366,0.014768690840872343,0.01969275508184659,0.00844120765425193,0.009138024495699575,0.006915809156959064,0.020480143094995486,0.0002803334265341659,0.021236406668440077,0.010079761017735896,0.0011830753772738521,0.021910075820180758,0.012469064574890986,0.027138418304250088,0.00766084013848163,0.017273986551877462,0.010194362109532593,0.010172743680500475,0.01231520741706527,0.005995656090950834,0.03167817851170212,0.016391807731454114,0.00986385970509807,0.015382317096810292,0.006824664581438799,0.018152346201749967,0.007103253284167452,0.005219371022785841,0.028914185370223115,0.018017347881652615,0.006603001608491826,0.015583441339126623,0.01642001769447139,0.004758071410515507,0.02833959865539179
Pcdhga12,1.9717163949440626e-08,0.01882494501774261,0.01930236183089654,0.015014581905279944,0.008433664347701845,0.02895361140202445,0.01292694790496496,0.004939644870105885,0.007513734552782379,0.011617694505482017,0.0008723029722692461,0.004148584996151515,0.0038237929137996353,0.025169049968426643,0.006156282527997331,0.015813345347089086,0.014398589665308686,0.015017841151603734,0.00965680775105371,0.026071295885662798,0.008401707969448355,0.017008217698432585,0.00794971398131954,0.005403752485496498,0.010464088122750284,0.006620871229639069,0.0010131136000017193,0.006734085831001534,0.009558966106912628,0.011649317370716323,0.00349108266407379,0.018698765986726262,0.009325838229268588,0.010332366318500121,0.02738574300491359,0.012762379353354189,0.011965718605529209,0.02186789123046418,0.012384039258493237,0.008889683026450755,0.015669052063446813,0.013952565788171363,0.020011689383137684,0.005015271546503287,0.019140780400847116,0.04110494925688521,0.014223192081553725,0.0058848569865721095,0.009134137198572837,0.012352848405834007,0.01165088818542958,0.0244119149149718,0.013911327842664984,0.027568710845372883,0.007929248526142213,0.014010369013657662,0.0037700675308595475,0.018786121627674335,0.005901031002314483,0.006317124536212458,0.013596778183085361,0.0032395776720009375,0.013235655733611936,0.0070721001912275715,0.021605361011622352,0.004479176145952019,0.015315816518753978,0.0004075120678150028,0.003406493531844285,0.0038029581455863697,5.6695364693735496e-05,0.020502235317558418,0.012450154147199277,0.013348100603542619,0.013703282280291383,0.006209800086600201,0.0031185949665660114,0.013564566799013427,0.017104736032330994,0.0014717115223145765,0.024471195388112037,0.00425389429492752,0.005785188618065304,0.0035657052930136877,0.012924121640447291
Peak1,1.3791964658316968e-07,0.029680424862395034,0.009192391223733868,0.016444937625669794,0.007706974248013141,0.029396999215183163,0.01600018643549887,0.004423232008305936,0.020549041600162805,0.006219752757205688,0.007939533347256179,0.0017836108391746845,0.017052062373167507,0.007656518212954818,0.007267670381809153,0.00606206964103569,0.00013810245574950958,0.014282149100316065,0.007845060522674157,0.02385159055014542,0.004711465632456644,0.00012634874910794132,0.005551852707361256,0.020552558663852506,0.002337846980721514,0.0034622206554776993,0.0036004095303866076,0.026754466716295135,0.01937346383456238,0.0006743419958338501,0.018821056767900406,0.02423386645806399,0.001251961945370419,0.004744401406727472,0.027353149460253676,0.007418241640511623,0.01951803971607584,0.028530208742589387,0.020822502838671163,0.001303150947017787,0.01087158833315647,0.0002778278284444079,0.0038168008887652805,0.012478487385318449,0.023344282039590762,0.001132780129706939,0.0001460219510453209,0.02098508245422355,0.02024862460199603,0.012487437313815854,0.016334870906098423,0.03154447124324473,0.011325465244226823,0.009666525277690872,0.008303339901024906,0.0011523752323724069,0.00884327644331088,0.0006712719937107718,0.0008138985510416638,0.007729305299308199,0.009360381575556983,0.03268705236930346,0.004354487182514336,0.011413086442091278,0.0053560235708096345,0.01439541301540687,0.003635465632264585,0.02841647253781828,0.002319482206761314,0.03472344068971985,0.01385888182162546,0.0011492117546812518,0.017877078621283873,0.008417865223558293,0.019675467572933956,0.0177769369710032,0.01126274542646229,0.026665592785602592,0.007576142597020788,0.0006034469361302962,0.0005594598144235109,0.019972065489610443,0.009426008629565852,0.0025240302817877004,0.019186027124636015
Plppr2,9.752715499101869e-08,0.007137979997882583,0.019917922492463044,0.026917332560270436,0.022001515684892645,0.010177837775515779,0.01618838323830823,0.016840959396339443,0.0050859789327534054,0.011135770508714674,0.004560619396124719,0.0020725316806839682,0.004095418427612428,0.01424616746531736,0.006645125009592422,0.008573995993476219,0.005994209644430472,0.00827152572904393,0.02306610549225126,0.01940304319226689,0.013610881192622019,0.005849108346899808,1.7877081439395885e-05,0.012757239203795399,0.0063178845457918225,0.0023333673067843165,0.012781324422089057,0.003053461623456107,0.015456716502144653,0.006760942709247683,0.006673762776241052,0.017567592762539316,0.005375648981965715,0.02388026576178965,0.018735817599989116,0.01261125754972122,0.0029120308015482765,0.004817499646347616,0.012697337821083031,0.021680214431847353,0.027236624623391638,0.008524495900209667,0.006345343872950169,0.0038766397258550985,0.0030664376549651485,0.004408416788078921,0.031715207917842825,0.004388457835345364,0.00964673352815455,0.008342744491791907,0.030077802543533746,0.009013608276053558,0.00021002282216161342,0.02861431218307652,0.013725397715073641,0.0160977502411918,0.007447165651383347,0.004888668579642502,0.02986747386852299,0.004994934459720181,0.002646063876749206,0.008496208007963604,0.017737117839705142,0.004339472221140492,0.0046789252373681135,0.011881809683362115,0.018506281658590175,0.012251439744703526,0.014304573054009097,0.022934386034007794,0.00922822304816342,0.010974843634032217,0.004675230897366353,0.006293796787370544,0.010712126221300779,0.038197465447005946,0.01565062901900998,0.02443596467514052,0.0036858407294715094,0.0011551281714637228,0.010749697066199026,0.010622062250838235,0.02076776919228924,0.010311108937269485,0.01405284667409694
Phc2,1.8418159081757766e-07,0.03921547108991014,0.025094759723823766,0.03895048909772785,0.006511134901527357,0.020156479698265613,0.01991995801554644,0.014265145545421808,0.017365319809227547,0.0026801167307351054,0.01568011631626342,0.021259237250429577,0.00030545570470371617,0.02785688836392811,0.010457761610420224,0.034545112763386454,0.03354726973241762,0.019026464680080648,0.007034498769616762,0.0220613332822795,0.0037606024712877953,0.0037557603651666403,0.0005010787465684113,0.00011434122506572163,0.02672556539154664,0.010452290186562388,0.014500762000389121,0.015566377342568858,0.01643777135493639,0.0321525022443182,0.029459742269905966,0.002114913257498497,0.012699965903355046,0.01927457287594947,0.0033326414818512537,0.01270361106417065,0.019398902186123067,0.013419112403201905,0.0007079784914791209,0.0007619662400638112,0.013179305969750088,0.00937303597484492,0.006185565085903576,0.0006128326951703638,0.004271015785868269,0.002351409445173713,0.003658977373454957,0.005218582201371149,0.00732851741523374,0.014077705804692718,0.018172321163581466,0.004487279145393852,0.023692411198910125,0.004001825618709571,0.010360914037027519,0.010899722363387643,0.00593145865410446,0.00956820460634756,0.004233266436948083,0.01014961756997784,0.0066876689794095135,0.006455384234089621,0.008063944760340192,0.004545248877444135,0.012087674960903011,0.02844774549427622,0.010746503056728553,0.0104984157186045,0.010377448298546033,0.01290030572266301,0.013631209467717353,0.008943979467507511,0.0010211697372087406,0.0013770207628567629,0.009722250397067676,0.0034469918637889817,0.005877099296894574,0.0005111646613307122,0.014480284500486532,0.0035306557066110866,0.00399365031750997,0.0018586914277572441,0.00712026440150542,0.004877727561584704,0.027269877012004822
Phf8,6.248460536897159e-08,0.04397120235981657,0.0012780559120626255,0.044648738738027854,0.02240959802392339,0.0005810225171376986,0.031174008164201492,0.0035709524101724855,0.008027339564476373,0.0065765479937202,0.006668381989999896,0.0037440844982455997,0.011822016278168992,0.003366837227641896,0.018760472216147125,0.004581465112705224,0.0146457794343197,0.007953691716169633,0.010099228035180338,0.0039423951040014485,0.03403355020169435,0.02802609619407834,0.00644108955314584,0.005458161083057718,0.030199919036139243,0.00855723386799455,0.007891875660941348,0.028278710476091023,0.01655978850159472,0.021370722491407562,0.0018867404251399677,0.01742495153511877,0.00813352224915208,0.016133283447285412,0.014864227669724391,0.016587407210377887,0.0033592402969865372,0.0007235334345088845,0.010897828414007289,0.0013243887709363745,0.006238373080463168,0.006608110192718031,0.010958623580343399,0.014726868379133902,0.0010065192288060028,0.010922210434173138,0.020003226328243712,0.017826582528047405,0.0038410508723959566,0.018698970734922604,0.01100935486304384,0.002561238231815653,0.002723116299469765,0.001989978656285112,0.0035582851384156036,0.002265639467619688,5.323297778152057e-05,0.020985753987432704,0.016130766420364526,0.006018423921444485,0.014173339823278149,0.005380863459806405,0.018153381005341796,0.0017803185026700641,0.011757465771236568,0.00015025125894100756,0.022432215877104936,0.007774327151641185,0.01211075249814363,0.003480762852939707,0.004184278974387598,0.006084569651021094,0.014470603886138723,0.003150083375684379,0.02040615220883433,0.012085109861056258,0.017831807696173083,0.02022592878128636,0.012054214706902305,0.021923128613127826,0.011867774789228848,0.02962705359188569,0.012796689512681756,0.0008532982324452022,0.01114515229501645
Pqbp1,1.5577837708563214e-07,0.032490976226070105,0.01337844472102003,0.0001809034077493162,0.016661360513495527,0.020560254654774734,0.012747724818011974,0.016593123416432383,0.0359883490085939,0.027872149705099505,0.012402843557425883,0.00831245453032898,0.00590958471591546,0.008947746495108424,0.009855853647300952,0.017040991639272737,0.0032058903938807157,0.008923982852219133,0.002719315686346101,0.01775161807744588,0.009341625645295925,0.00017462327854771324,0.012867064454830063,0.01019489122336538,0.01873706813340931,0.0034418306965266895,0.011551215779374265,0.000458805517146021,0.01045493821708509,0.011064149441173867,0.007949989820709014,0.009022127927563172,0.0008994768364306071,0.007620390972249397,0.0035618792116903965,0.003515393578042868,0.023577028724198784,0.008700654625159846,0.002098936739484908,0.031207530533844993,0.03714305441375817,0.0037126887766974585,0.0064140098937769145,8.42536811890811e-05,0.009704484203789459,0.0205789737333509,0.009500552831491956,0.03839208697737296,0.0024136459399075787,0.008527038391728725,4.8767191771553975e-05,0.004678703133396737,0.018012269877167583,0.012751516509189317,0.01845683136356567,0.002187071958356706,0.0010240095817611794,0.0046577648810571335,0.00503533413096473,0.02667550517052986,0.019605249181443386,0.006864766489406394,0.008779137328405792,0.0058367100077024656,0.016858299187878935,0.013212523946663909,0.008519895710899705,0.042836325956338364,0.01041534258206425,0.0016291878671197124,0.00897938790728483,0.025505376204296347,0.00687298031161555,0.0074291103804129165,0.031136123754710806,0.02850162233696001,0.01613277263782614,0.001342714742234088,0.0003828810809031749,0.01182277648475469,0.004924638708335601,0.018971566000150118,0.009699046427835865,0.0015101736348328667,0.004249483288103376
